Policy,Policy description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ mean,CAZ SD,CAZ P2.5,CAZ median,CAZ P97.5,CAZ min,CAZ max,AVI mean,AVI SD,AVI P2.5,AVI median,AVI P97.5,AVI min,AVI max,Joint mean,Joint SD,Joint P2.5,Joint median,Joint P97.5,Joint min,Joint max,Tox mean,Tox SD,Tox P2.5,Tox median,Tox P97.5,Tox min,Tox max
POLICY_LENIENT,CAZ target 2; AVI CT 2,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.74066176470589,0.1460828546757329,96.49714705882354,96.72382352941176,97.02679779411766,96.4656617647059,97.11639705882354,98.4161,1.1046359242228239,95.71775,98.61999999999998,99.83999999999999,94.94999999999999,99.91,95.22187549019608,1.0751830303716872,92.5366544117647,95.47720588235293,96.64578676470589,92.00882352941176,96.83279411764705,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_LENIENT,CAZ target 2; AVI CT 2,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.9857738888889,0.014792277922165897,99.94624583333335,99.99050000000001,99.99983333333334,99.90583333333333,100.00000000000001,98.4161,1.1046359242228239,95.71775,98.62,99.83999999999999,94.95,99.91,98.4079511111111,1.1034545218746712,95.71751250000001,98.61433333333332,99.82498333333334,94.94366666666667,99.89983333333333,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_LENIENT,CAZ target 2; AVI CT 2,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.54238267370272,0.09419489070129151,99.32503562005277,99.55813984168864,99.67897559366754,99.17920844327179,99.69865435356199,98.44723333333333,1.085693532745639,95.89425,98.605,99.82,94.83999999999999,99.91000000000001,98.03609384344767,1.075397701917863,95.54338126649077,98.20781002638523,99.40610751978892,94.46899736147758,99.53224274406331,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_LENIENT,CAZ target 2; AVI CT 2,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.8272581920904,0.061195392142135166,98.72865572033899,98.82326271186442,98.94201377118647,98.65572033898304,98.96720338983052,98.44723333333333,1.0856935327456387,95.89425,98.60499999999999,99.82,94.84000000000002,99.91,97.31013008474577,1.070687149901472,94.75871186440678,97.48745762711866,98.67078919491526,93.79516949152544,98.75016949152543,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_LENIENT,CAZ target 2; AVI CT 2,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.77825514705883,0.15327329792670655,96.52489889705883,96.75875,97.07366727941178,96.4891911764706,97.16845588235296,98.44723333333333,1.0856935327456398,95.89424999999999,98.60499999999999,99.82,94.84000000000002,99.91,95.29118284313725,1.0571921704906921,92.73920220588235,95.51573529411763,96.7081268382353,91.94250000000002,96.82352941176472,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_LENIENT,CAZ target 2; AVI CT 2,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.98626222222222,0.013791242955656126,99.94907083333332,99.99000000000001,99.99950000000001,99.91516666666666,99.99966666666667,98.44723333333333,1.0856935327456398,95.89425000000001,98.60499999999999,99.82000000000001,94.84,99.91,98.44150833333333,1.0845079725721076,95.89425000000001,98.59325,99.81566666666667,94.83716666666666,99.89716666666666,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_LENIENT,CAZ target 2; AVI CT 2,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.42574802110818,0.1381340330406366,99.11833575197889,99.45311345646438,99.62214643799473,98.91796833773085,99.6535092348285,96.82393333333333,1.8041766469686706,92.8775,97.03499999999998,99.45100000000001,91.8,99.7,96.33737669305188,1.7870446964669124,92.40090633245383,96.57860158311345,98.95916424802111,91.35604221635884,99.2375197889182,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_LENIENT,CAZ target 2; AVI CT 2,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.74911920903956,0.06436932769327842,98.62488559322036,98.74963983050849,98.86061334745764,98.53576271186442,98.87161016949155,96.82393333333333,1.804176646968672,92.87749999999998,97.035,99.45100000000001,91.79999999999998,99.70000000000002,95.64253403954802,1.7771487480591328,91.71649788135593,95.90561440677966,98.23352012711864,90.72249999999998,98.4413559322034,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_LENIENT,CAZ target 2; AVI CT 2,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.62060049019608,0.12286530726121643,96.42733455882355,96.60599264705883,96.86670588235295,96.40294117647059,96.94492647058824,96.82393333333333,1.8041766469686702,92.87749999999998,97.035,99.451,91.80000000000001,99.70000000000002,93.57600024509804,1.7397501374451905,89.66113419117646,93.82974264705882,96.10373161764704,88.84433823529412,96.35397058823531,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_LENIENT,CAZ target 2; AVI CT 2,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.97593055555556,0.022998786011348114,99.91850000000001,99.98175000000002,99.99884166666668,99.875,99.99933333333334,96.82393333333333,1.8041766469686693,92.8775,97.035,99.45100000000001,91.8,99.69999999999999,96.81388666666668,1.8029101727937344,92.8725125,97.01249999999999,99.4271625,91.79083333333332,99.68183333333333,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",87.76652726473175,2.3885307659834525,83.7168443271768,87.79001319261215,91.99300527704484,82.0260949868074,92.94860158311346,58.765433333333334,4.981585100407053,50.60475,58.705000000000005,68.00575,49.03,70.87,56.451043623570804,4.550011957206282,48.92714907651715,56.20511873350923,64.93469525065962,47.23047493403695,67.07129287598946,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",91.08642033898306,2.013872459627078,87.4286684322034,91.24508474576271,94.55552648305084,85.73724576271188,95.38046610169489,58.765433333333334,4.981585100407053,50.60475,58.705,68.00574999999999,49.03,70.87000000000002,57.168146751412436,4.712989599137991,49.42658686440679,57.00593220338984,65.70249788135594,47.80207627118644,68.52220338983051,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",91.20262426470589,1.5304370208290763,88.28366360294117,91.37886029411763,93.76964522058823,86.86999999999998,94.35426470588234,58.765433333333334,4.981585100407053,50.604749999999996,58.705000000000005,68.00574999999999,49.02999999999999,70.87,56.16228088235293,4.66634220764643,48.53037867647059,56.01900735294117,64.65132720588235,46.92183823529411,67.45,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",95.31307000000001,1.2180927172459026,93.128125,95.41208333333333,97.42864166666668,92.123,97.93833333333333,58.765433333333334,4.981585100407053,50.604749999999996,58.705,68.00574999999999,49.03,70.87,58.28129277777778,4.852329115694025,50.37225,58.129333333333335,67.14982916666666,48.69566666666666,70.01633333333334,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",95.92921908531223,1.1385314909594177,93.67119854881267,96.05755936675462,97.81590897097625,92.52691292875988,98.24419525065963,74.78036666666667,5.999983517164281,64.38425000000002,74.445,86.10775000000001,61.79999999999999,89.81,73.20611556728232,5.7482834823757365,63.26790699208444,72.99835092348286,83.98194788918207,60.67804749340369,87.10480211081794,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.0526574858757,0.6876571695690944,95.52820021186442,97.15932203389829,98.07856673728814,94.69330508474577,98.26809322033901,74.78036666666667,5.99998351716428,64.38425000000001,74.44500000000001,86.10775000000001,61.800000000000004,89.81,73.36970536723165,5.83014687251813,63.2695529661017,73.11207627118644,84.35568220338982,60.68262711864408,87.81834745762711,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.3492056372549,0.45123960766879956,94.3164430147059,95.42647058823529,96.00891176470589,93.73448529411763,96.12375,74.78036666666667,5.999983517164281,64.38425,74.445,86.10775000000001,61.79999999999998,89.81000000000002,71.81659705882353,5.724041917511525,61.8910330882353,71.52727941176471,82.65525919117646,59.38360294117647,86.04573529411763,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.05773444444445,0.4384114933841017,98.09249166666666,99.12666666666667,99.71308750000001,97.5735,99.82750000000001,74.78036666666667,5.999983517164279,64.38425000000001,74.445,86.10775,61.8,89.81,74.58246,5.950694259892971,64.27062916666667,74.28141666666666,85.8831625,61.64033333333333,89.40433333333334,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",96.29820993843447,1.0979049727778332,94.12679089709762,96.44069920844326,98.0388080474934,93.07374670184696,98.4080474934037,72.83213333333333,6.282147672584279,62.1715,72.35,84.68,59.08,88.61000000000001,71.49591372031662,6.083158557452706,61.00477638522427,71.1805672823219,82.90811213720316,58.18496042216359,86.25841688654354,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.24064096045198,0.6478912442365411,95.86057944915254,97.3778813559322,98.16789300847459,95.10241525423729,98.32385593220341,72.83213333333333,6.282147672584279,62.1715,72.35,84.68000000000002,59.08,88.61000000000001,71.53868629943503,6.135360791567213,60.98412076271187,71.1192372881356,83.00252118644067,58.09559322033898,86.80008474576273,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.46815465686275,0.4268680120626783,94.54339889705882,95.56011029411764,96.06606617647058,94.01161764705881,96.15970588235294,72.83213333333333,6.282147672584279,62.171499999999995,72.35,84.68000000000002,59.08,88.61,69.99685294117647,6.014657516811146,59.70857536764705,69.57051470588235,81.27142279411765,56.82588235294118,84.99529411764706,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.17623444444445,0.4124700530087127,98.29615,99.26925,99.763025,97.82566666666666,99.85600000000001,72.83213333333333,6.282147672584279,62.1715,72.35,84.67999999999999,59.080000000000005,88.61,72.684235,6.250586129711028,61.999875,72.22866666666667,84.43588333333332,58.977999999999994,88.30483333333333,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",96.64087546174143,0.9906508097681878,94.67724340369394,96.73868073878629,98.25634696569921,93.6753562005277,98.57554089709764,72.45436666666666,6.526145866061063,61.109500000000004,72.12,84.57350000000001,58.7,88.61000000000001,71.24060334212841,6.325159324983084,60.16829419525066,71.00310026385225,82.94145580474934,57.869762532981525,86.47717678100263,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.41264759887007,0.5683939591218438,96.19779449152543,97.51705508474575,98.25418008474577,95.48995762711866,98.38449152542374,72.45436666666667,6.526145866061063,61.1095,72.12,84.5735,58.699999999999996,88.61000000000001,71.21569872881356,6.377045773829068,60.09452754237288,70.91694915254237,83.10301059322036,57.75567796610169,86.88033898305086,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.57948529411765,0.373231879594903,94.76709742647058,95.65422794117646,96.1161213235294,94.27066176470588,96.19367647058823,72.45436666666666,6.526145866061063,61.109500000000004,72.12,84.57350000000001,58.699999999999996,88.61,69.66478700980392,6.250620391602987,58.775643382352946,69.38161764705882,81.33542095588234,56.48573529411763,85.05198529411766,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.28401777777778,0.36016502764340125,98.5113875,99.35166666666666,99.810325,98.07316666666668,99.88400000000001,72.45436666666667,6.526145866061063,61.1095,72.12,84.5735,58.699999999999996,88.61,72.33268666666666,6.495690362462979,61.02572083333333,72.03533333333334,84.45954583333334,58.61533333333333,88.35350000000001,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",95.26053676341247,1.3219152972984116,92.75131332453824,95.38934036939314,97.48415831134564,91.42340369393142,97.94857519788918,60.57836666666666,7.245682903265305,49.2095,60.09,73.84075,46.91000000000001,79.06000000000002,59.33495021987687,6.9903170741800995,48.22904353562005,58.79174142480211,72.36763918205804,45.92738786279684,76.88976253298152,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",96.69706779661016,0.8096828724898623,95.03614512711864,96.8122033898305,97.95731673728814,93.97627118644068,98.15995762711866,60.57836666666666,7.245682903265304,49.209500000000006,60.09,73.84074999999999,46.910000000000004,79.06,59.44836991525424,7.064724176982068,48.37300847457628,58.99646186440679,72.39393749999999,46.0435593220339,77.43648305084746,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.11943553921569,0.5314978211546882,94.00423713235294,95.20077205882353,95.93125735294117,93.23595588235295,96.06191176470588,60.57836666666666,7.245682903265304,49.209500000000006,60.09,73.84074999999999,46.90999999999999,79.06,58.18596691176471,6.929951361831647,47.28578860294117,57.72194852941176,70.90567095588236,45.06213235294118,75.82749999999999,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_CONSERVATIVE,CAZ target 6; AVI CT 6,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.83450444444443,0.5226006551815972,97.76795,98.90725,99.6499,97.11883333333334,99.77600000000001,60.57836666666666,7.245682903265304,49.209500000000006,60.09,73.84075,46.910000000000004,79.06,60.425970555555544,7.201936466911754,49.097150000000006,59.94658333333333,73.66006666666667,46.80666666666667,78.79266666666666,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
